sample_label	D1	D2
monkeyc4l2s1812	16.0272292884	13.3142621681
monkeyc4l2s1813	10.7784589822	13.8935279153
monkeyc4l2s1814	16.3866609163	13.5550896943
monkeyc4l2s1815	14.6767287981	14.0134938548
monkeyc4l2s1816	15.8079185374	13.350867631
monkeyc4l2s1817	13.6976411256	13.7357568893
monkeyc4l2s1818	13.7368859826	13.3291599188
monkeyc4l2s1819	15.524562533	13.8293073029
monkeyc4l2s1820	12.8371378661	13.484527692
monkeyc4l2s1821	15.904917436	13.2960676423
monkeyc4l2s1822	13.548199164	13.2472921757
monkeyc4l2s1823	11.9590268619	14.1014247518
monkeyc4l2s1824	16.4968335342	13.282775458
monkeyc4l2s1825	11.9305980301	14.1023066314
monkeyc4l2s1826	12.111774459	13.3382815992
monkeyc4l2s1827	11.5626841076	13.6315965355
monkeyc4l2s1828	14.8449728435	14.0767022779
monkeyc4l2s1829	13.6115615743	13.870595306
monkeyc4l2s1830	16.3608182939	13.3779352333
monkeyc4l2s1831	16.2969028605	13.6297569497
monkeyc4l2s1832	11.1811011827	13.5513991775
monkeyc4l2s1833	13.4146402441	13.7250672398
monkeyc4l2s1834	11.6811703348	14.1858550627
monkeyc4l2s1835	13.8646621997	13.5999749133
monkeyc4l2s1836	15.1891755378	13.683768526
monkeyc4l2s1837	14.0688192481	14.0673953686
monkeyc4l2s1838	15.2658831303	14.1257145433
monkeyc4l2s1839	11.5414590668	13.5799230787
monkeyc4l2s1840	13.0317276169	13.7078121179
monkeyc4l2s1841	9.551067584	13.7235603387
monkeyc4l2s1842	12.2568672609	13.8491511727
monkeyc4l2s1843	11.9618233852	14.1245281615
monkeyc4l2s1844	10.5737046511	13.9061449867
monkeyc4l2s1845	12.3494460555	13.3062934936
monkeyc4l2s1846	11.1916668094	13.8524077081
monkeyc4l2s1847	10.829605032	13.9813990968
monkeyc4l2s1848	10.3820670967	13.7064320227
monkeyc4l2s1849	16.3830684552	13.5488393528
monkeyc4l2s1850	10.2778109903	13.5192525557
monkeyc4l2s1851	13.0920484506	13.5211399105
monkeyc4l2s1852	15.3307064548	13.717132903
monkeyc4l2s1853	14.3596617091	13.6913809227
monkeyc4l2s1854	15.3220421528	13.7701547221
monkeyc4l2s1855	14.6191601714	14.0085312652
monkeyc4l2s1856	9.8962805942	14.0925031053
monkeyc4l2s1857	11.4848582398	13.2317975516
monkeyc4l2s1858	10.6523160918	13.7625312363
monkeyc4l2s1859	16.2480725925	13.4137891918
monkeyc4l2s1860	15.2441996012	13.6986757506
monkeyc4l2s1861	11.0380703616	13.6958183945
monkeyc4l2s1862	14.7568568755	13.5659307517
monkeyc4l2s1863	9.6600256236	13.5518064523
monkeyc4l2s1864	15.2674849397	13.2548811669
monkeyc4l2s1865	11.0539746485	14.116835312
monkeyc4l2s1866	13.717466404	14.1885449335
monkeyc4l2s1867	12.6051186263	13.8053856497
monkeyc4l2s1868	15.8074179825	13.7149419634
monkeyc4l2s1869	12.6152712172	13.3761459925
monkeyc4l2s1870	16.1027507212	13.757697925
monkeyc4l2s1871	12.1049023941	13.8354707936
monkeyc4l2s1872	13.7008840865	13.7402173877
monkeyc4l2s1873	11.5448719035	13.9672182629
monkeyc4l2s1874	15.0856950341	13.8400146689
monkeyc4l2s1875	14.7349040178	13.8734768706
monkeyc4l2s1876	15.1433713005	13.8589946204
monkeyc4l2s1877	10.3995895351	13.4011869273
monkeyc4l2s1878	15.9293626801	13.2498165942
monkeyc4l2s1879	15.0019408057	13.2836010447
monkeyc4l2s1880	16.1864902379	14.0455473736
monkeyc4l2s1881	10.4638542014	13.6011159206
monkeyc4l2s1882	11.1595984697	13.4618467994
monkeyc4l2s1883	15.2846516857	14.0304841167
monkeyc4l2s1884	14.7908885258	13.4679768309
monkeyc4l2s1885	10.3547220549	14.0662015684
monkeyc4l2s1886	14.3623555962	13.4606756629
monkeyc4l2s1887	14.6691707859	13.3546650054
monkeyc4l2s1888	11.2954605478	13.3349164497
monkeyc4l2s1889	15.4730887485	13.4280016602
monkeyc4l2s1890	14.720430824	13.5148396804
monkeyc4l2s1891	10.2920804149	13.4897152747
monkeyc4l2s1892	15.905732312	13.828016324
monkeyc4l2s1893	14.1809861243	14.155514522
monkeyc4l2s1894	10.416570602	14.1817277691
monkeyc4l2s1895	13.9996238113	13.2865879199
monkeyc4l2s1896	14.6863132294	13.4121019398
monkeyc4l2s1897	14.5445670455	13.4372993254
monkeyc4l2s1898	10.8562452218	13.3165390168
monkeyc4l2s1899	13.9926298235	13.2592072788
monkeyc4l2s1900	10.9958083075	13.8981690642
monkeyc4l2s1901	9.9695174252	13.8221565686
monkeyc4l2s1902	10.0082195983	13.4956916322
monkeyc4l2s1903	14.9769187183	13.9310244271
monkeyc4l2s1904	13.4250781911	14.1114615265
monkeyc4l2s1905	15.080512146	13.3734049467
monkeyc4l2s1906	13.5155013457	13.2900284285
monkeyc4l2s1907	11.089798087	13.8745621446
monkeyc4l2s1908	14.8265003187	13.3083381611
monkeyc4l2s1909	13.7220775117	13.9978927833
monkeyc4l2s1910	15.6936122568	14.0041185234
monkeyc4l2s1911	14.9167779295	13.2297116823
monkeyc4l2s1912	14.70779465	13.7319333163
monkeyc4l2s1913	10.6087208868	13.6371607027
monkeyc4l2s1914	12.8365924952	13.547929694
monkeyc4l2s1915	12.8545845661	13.7010669702
monkeyc4l2s1916	11.395335072	13.3403511181
monkeyc4l2s1917	10.7804402215	13.2901046349
monkeyc4l2s1918	11.5074950641	13.4451904707
monkeyc4l2s1919	11.9055572406	13.817969173
monkeyc4l2s1920	15.6311385699	13.2364711052
monkeyc4l2s1921	9.724364039	13.2328735183
monkeyc4l2s1922	13.3705108478	13.7191836727
monkeyc4l2s1923	14.8471478787	13.2543455472
monkeyc4l2s1924	14.4747845668	13.8686004777
monkeyc4l2s1925	13.5994759107	14.0650462767
monkeyc4l2s1926	13.4509959207	13.9929612163
monkeyc4l2s1927	13.2313356162	13.2426430262
monkeyc4l2s1928	12.2187093087	13.9353280103
monkeyc4l2s1929	14.0569332493	14.1623376138
monkeyc4l2s1930	11.4103720987	13.9315698653
monkeyc4l2s1931	14.3320482662	13.307568715
monkeyc4l2s1932	15.3211848468	13.9955070764
monkeyc4l2s1933	10.502998603	13.9449343016
monkeyc4l2s1934	12.8093216692	13.4709654754
monkeyc4l2s1935	11.0261681748	13.5777363442
monkeyc4l2s1936	15.8601460119	13.3314562177
monkeyc4l2s1937	10.8473545234	13.7032237505
monkeyc4l2s1938	11.6162018697	13.7303944952
monkeyc4l2s1939	14.5193967181	13.7199388787
monkeyc4l2s1940	14.5197973652	13.9560031468
monkeyc4l2s1941	12.1038766229	13.355400737
monkeyc4l2s1942	14.3720019506	14.0164898613
monkeyc4l2s1943	14.3051434539	13.2258642102
monkeyc4l2s1944	13.1742178691	14.1367948668
monkeyc4l2s1945	10.8488437373	13.5448755424
monkeyc4l2s1946	10.7731353471	14.1467466972
monkeyc4l2s1947	14.1143787908	13.3433627289
monkeyc4l2s1948	12.2939947234	14.0624758215
monkeyc4l2s1949	12.7080801071	13.6712618962
monkeyc4l2s1950	9.6089699683	13.4496894284
monkeyc4l2s1951	11.4083699123	14.1058770579
monkeyc4l2s1952	14.3625897141	13.2787796902
monkeyc4l2s1953	13.7246970073	14.1644002242
monkeyc4l2s1954	10.2501905081	13.999793402
monkeyc4l2s1955	11.7310934965	13.3441298318
monkeyc4l2s1956	10.7077608379	13.6347780682
monkeyc4l2s1957	12.5809275804	14.066954759
monkeyc4l2s1958	15.0893396004	13.7547261797
monkeyc4l2s1959	14.3710780027	13.2960386845
monkeyc4l2s1960	11.0786223873	13.9774302613
monkeyc4l2s1961	16.1047560161	13.224976257
monkeyc4l2s1962	11.1774816476	13.8002718534
monkeyc4l2s1963	16.456919492	14.0406656727
monkeyc4l2s1964	11.2626747161	13.848257924
monkeyc4l2s1965	14.8009090186	13.6970899932
monkeyc4l2s1966	11.0104444483	13.9113893032
monkeyc4l2s1967	11.3888685585	13.2524360409
monkeyc4l2s1968	15.9908711778	13.9484671064
monkeyc4l2s1969	14.1517160139	13.2644189368
monkeyc4l2s1970	9.7524090474	13.9842338355
monkeyc4l2s1971	15.0781461545	13.4215402119
monkeyc4l2s1972	15.8011042618	13.5478594678
monkeyc4l2s1973	14.062348071	13.6384150659
monkeyc4l2s1974	11.5471240534	13.8950535954
monkeyc4l2s1975	12.5741007894	13.579902126
monkeyc4l2s1976	14.9882496216	13.6621033247
monkeyc4l2s1977	12.5037732876	13.3792809209
monkeyc4l2s1978	10.9556565701	13.2460368565
monkeyc4l2s1979	9.8397477646	13.5859270376
monkeyc4l2s1980	10.221536756	13.5741227495
monkeyc4l2s1981	10.7192428757	13.9847637865
monkeyc4l2s1982	12.0694648703	13.8502840873
monkeyc4l2s1983	13.8127458643	13.3583395968
monkeyc4l2s1984	15.7915280901	13.8547175325
monkeyc4l2s1985	12.4771272738	13.9427583076
monkeyc4l2s1986	10.3033891472	13.4503749589
monkeyc4l2s1987	10.2978989196	14.0796670628
monkeyc4l2s1988	15.8504091224	13.4890321149
monkeyc4l2s1989	16.1760867108	13.2391110866
monkeyc4l2s1990	13.7427568312	13.9609427569
monkeyc4l2s1991	10.4396206897	13.6489158199
monkeyc4l2s1992	15.7365891368	14.0035408054
monkeyc4l2s1993	16.3285189848	13.2242446805
monkeyc4l2s1994	9.8681090097	14.0550532144
monkeyc4l2s1995	9.6557787901	13.5255767892
monkeyc4l2s1996	14.3632084092	14.1754815609
monkeyc4l2s1997	11.9505146628	13.5907320099
monkeyc4l2s1998	11.1298442248	13.3142752117
monkeyc4l2s1999	12.854766604	14.0266980092
monkeyc4l2s2000	16.3448383485	13.4686591609
monkeyc5hr1s2001	3.216683	3.297822
monkeyc5hr1s2002	9.334487	1.152824
monkeyc5hr1s2003	1.256522	6.295864
monkeyc5hr1s2004	7.223683	1.208129
monkeyc5hr1s2005	12.757367	1.095915
monkeyc5hr1s2006	14.028092	2.368055
monkeyc5hr1s2007	12.3716	1.522309
monkeyc5hr1s2008	3.729745	2.633808
monkeyc5hr1s2009	2.940629	4.107597
monkeyc5hr1s2010	1.286666	7.137681
monkeyc5hr1s2011	12.639419	1.713159
monkeyc5hr1s2012	6.517386	1.370596
monkeyc5hr1s2013	5.155435	1.789884
monkeyc5hr1s2014	2.350853	4.60249
monkeyc5hr1s2015	5.590022	1.656921
monkeyc5hr1s2016	2.096	4.080219
monkeyc5hr1s2017	3.599511	2.469658
monkeyc5hr1s2018	17.724251	7.84472
monkeyc5hr1s2019	10.106221	0.755933
monkeyc5hr1s2020	16.225979	3.947343
monkeyc5hr1s2021	7.69386	1.126597
monkeyc5hr1s2022	17.028515	6.344414
monkeyc5hr1s2023	16.547369	5.143048
monkeyc5hr1s2024	11.104383	1.380207
monkeyc5hr1s2025	1.082579	7.804955
monkeyc5hr1s2026	0.886894	8.619631
monkeyc5hr1s2027	2.956941	4.027357
monkeyc5hr1s2028	2.705217	4.175982
monkeyc5hr1s2029	4.668601	1.614472
monkeyc5hr1s2030	16.640436	4.971423
monkeyc5hr1s2031	3.472291	3.647309
monkeyc5hr1s2032	17.412525	8.974755
monkeyc5hr1s2033	16.422607	4.982603
monkeyc5hr1s2034	16.621214	4.356432
monkeyc5hr1s2035	16.241791	5.555814
monkeyc5hr1s2036	2.062247	5.544756
monkeyc5hr1s2037	16.384071	5.921421
monkeyc5hr1s2038	2.24717	4.406525
monkeyc5hr1s2039	1.679449	6.762223
monkeyc5hr1s2040	12.364126	0.872542
monkeyc5hr1s2041	16.616755	5.86778
monkeyc5hr1s2042	2.274914	4.562803
monkeyc5hr1s2043	7.87931	0.842862
monkeyc5hr1s2044	15.148834	3.696327
monkeyc5hr1s2045	17.246786	8.377608
monkeyc5hr1s2046	16.287956	5.122839
monkeyc5hr1s2047	17.830322	7.44507
monkeyc5hr1s2048	0.681682	7.12602
monkeyc5hr1s2049	17.765898	8.931498
monkeyc5hr1s2050	1.666884	4.539084
monkeyc5hr1s2051	17.393686	6.949513
monkeyc5hr1s2052	17.139135	6.61604
monkeyc5hr1s2053	17.344849	8.496768
monkeyc5hr1s2054	1.522444	4.717865
monkeyc5hr1s2055	15.579914	3.494484
monkeyc5hr1s2056	10.320772	0.739014
monkeyc5hr1s2057	2.400737	4.291253
monkeyc5hr1s2058	2.880304	3.02509
monkeyc5hr1s2059	15.981623	3.996281
monkeyc5hr1s2060	15.646523	3.32825
monkeyc5hr1s2061	17.30184	6.223021
monkeyc5hr1s2062	4.150435	2.461807
monkeyc5hr1s2063	11.871623	1.420966
monkeyc5hr1s2064	17.318405	7.115451
monkeyc5hr1s2065	12.78801	1.600534
monkeyc5hr1s2066	10.927366	0.723709
monkeyc5hr1s2067	15.957218	4.841248
monkeyc5hr1s2068	12.76332	1.740629
monkeyc5hr1s2069	16.83012	6.814394
monkeyc5hr1s2070	16.742676	6.658606
monkeyc5hr1s2071	3.572236	2.383862
monkeyc5hr1s2072	15.434223	2.978011
monkeyc5hr1s2073	0.679568	7.769346
monkeyc5hr1s2074	13.076744	1.25188
monkeyc5hr1s2075	2.651403	3.733281
monkeyc5hr1s2076	15.718973	3.704241
monkeyc5hr1s2077	16.074287	4.665036
monkeyc5hr1s2078	16.640779	4.375169
monkeyc5hr1s2079	5.781991	1.935459
monkeyc5hr1s2080	12.017719	1.020295
monkeyc5hr1s2081	0.578426	7.179717
monkeyc5hr1s2082	17.395782	8.784857
monkeyc5hr1s2083	8.772431	0.232973
monkeyc5hr1s2084	2.619763	4.214642
monkeyc5hr1s2085	11.739015	1.042604
monkeyc5hr1s2086	17.188143	8.104209
monkeyc5hr1s2087	8.060147	0.845235
monkeyc5hr1s2088	1.169742	7.799935
monkeyc5hr1s2089	2.363768	3.750781
monkeyc5hr1s2090	13.264474	1.995036
monkeyc5hr1s2091	8.298788	1.23437
monkeyc5hr1s2092	9.394359	1.13931
monkeyc5hr1s2093	13.984904	2.72893
monkeyc5hr1s2094	1.790216	4.531107
monkeyc5hr1s2095	17.335682	6.198524
monkeyc5hr1s2096	16.476387	4.730359
monkeyc5hr1s2097	8.526186	0.494048
monkeyc5hr1s2098	7.073173	0.962513
monkeyc5hr1s2099	17.119993	6.965233
monkeyc5hr1s2100	16.524172	4.971552
monkeyc5hr1s2101	16.778311	4.823045
monkeyc5hr1s2102	10.068348	0.984375
monkeyc5hr1s2103	1.286164	8.19182
monkeyc5hr1s2104	10.158077	1.241144
monkeyc5hr1s2105	2.676272	3.1526
monkeyc5hr1s2106	1.387127	7.044001
monkeyc5hr1s2107	17.399553	6.83109
monkeyc5hr1s2108	13.397436	2.039204
monkeyc5hr1s2109	17.510366	6.454608
monkeyc5hr1s2110	16.31424	4.801148
monkeyc5hr1s2111	11.967689	1.071077
monkeyc5hr1s2112	5.529565	1.786814
monkeyc5hr1s2113	5.273732	2.156723
monkeyc5hr1s2114	16.218441	5.290933
monkeyc5hr1s2115	9.917113	1.010854
monkeyc5hr1s2116	8.466723	0.581085
monkeyc5hr1s2117	1.589244	6.995692
monkeyc5hr1s2118	16.134411	3.77359
monkeyc5hr1s2119	0.788938	8.759583
monkeyc5hr1s2120	16.875832	5.110746
monkeyc5hr1s2121	9.174809	0.544024
monkeyc5hr1s2122	3.34912	2.979342
monkeyc5hr1s2123	9.866306	1.202823
monkeyc5hr1s2124	16.521935	6.113395
monkeyc5hr1s2125	0.564526	7.816943
monkeyc5hr1s2126	1.079598	7.431397
monkeyc5hr1s2127	11.983164	0.895729
monkeyc5hr1s2128	16.537367	4.218736
monkeyc5hr1s2129	1.968057	5.298608
monkeyc5hr1s2130	0.999786	5.868851
monkeyc5hr1s2131	15.442986	3.786251
monkeyc5hr1s2132	6.514489	1.153615
monkeyc5hr1s2133	17.064796	7.533061
monkeyc5hr1s2134	16.071367	4.383211
monkeyc5hr1s2135	2.24632	4.963968
monkeyc5hr1s2136	16.984562	5.963868
monkeyc5hr1s2137	3.633862	2.528265
monkeyc5hr1s2138	6.489475	0.698676
monkeyc5hr1s2139	17.759293	7.812604
monkeyc5hr1s2140	9.532395	0.724945
monkeyc5hr1s2141	0.617335	8.281339
monkeyc5hr1s2142	10.758346	1.06843
monkeyc5hr1s2143	15.835803	3.440786
monkeyc5hr1s2144	4.478298	1.771522
monkeyc5hr1s2145	8.798773	1.116672
monkeyc5hr1s2146	17.096291	6.4392
monkeyc5hr1s2147	7.236547	0.699482
monkeyc5hr1s2148	15.651353	3.850483
monkeyc5hr1s2149	7.981854	0.516542
monkeyc5hr1s2150	12.598981	1.903886
monkeyc5hr1s2151	0.538638	8.066237
monkeyc5hr1s2152	1.472203	4.813651
monkeyc5hr1s2153	8.033683	1.036419
monkeyc5hr1s2154	1.687939	5.183038
monkeyc5hr1s2155	9.803448	0.5766
monkeyc5hr1s2156	3.659454	3.281371
monkeyc5hr1s2157	4.475554	1.938294
monkeyc5hr1s2158	4.32263	1.667649
monkeyc5hr1s2159	6.676172	0.714875
monkeyc5hr1s2160	17.926653	8.2921
monkeyc5hr1s2161	1.781263	6.40099
monkeyc5hr1s2162	1.242834	8.834098
monkeyc5hr1s2163	2.607206	3.433607
monkeyc5hr1s2164	13.982577	2.365227
monkeyc5hr1s2165	0.810879	7.709982
monkeyc5hr1s2166	16.627777	4.279364
monkeyc5hr1s2167	12.747567	1.115132
monkeyc5hr1s2168	1.093118	7.325967
monkeyc5hr1s2169	17.535339	8.577229
monkeyc5hr1s2170	7.699581	0.402209
monkeyc5hr1s2171	11.335183	1.187548
monkeyc5hr1s2172	17.34367	6.414772
monkeyc5hr1s2173	1.306197	8.844544
monkeyc5hr1s2174	16.455647	4.455845
monkeyc5hr1s2175	2.165189	5.075678
monkeyc5hr1s2176	11.571711	0.850133
monkeyc5hr1s2177	4.15073	1.845331
monkeyc5hr1s2178	3.299052	3.515728
monkeyc5hr1s2179	15.172818	3.1992
monkeyc5hr1s2180	4.86791	2.124987
monkeyc5hr1s2181	13.965156	2.495439
monkeyc5hr1s2182	17.249069	6.66095
monkeyc5hr1s2183	1.04201	6.551552
monkeyc5hr1s2184	5.960141	1.267586
monkeyc5hr1s2185	16.873495	6.627508
monkeyc5hr1s2186	1.245009	7.740561
monkeyc5hr1s2187	16.919136	5.663838
monkeyc5hr1s2188	15.425975	3.778643
monkeyc5hr1s2189	4.609128	1.485337
monkeyc5hr1s2190	1.277738	8.65168
monkeyc5hr1s2191	17.40802	8.34341
monkeyc5hr1s2192	3.249657	3.850282
monkeyc5hr1s2193	4.68608	1.498117
monkeyc5hr1s2194	0.990285	8.017224
monkeyc5hr1s2195	15.185029	3.059328
monkeyc5hr1s2196	16.009354	3.77957
monkeyc5hr1s2197	14.875332	3.563807
monkeyc5hr1s2198	16.762707	6.222118
monkeyc5hr1s2199	2.539422	3.468503
monkeyc5hr1s2200	5.227641	1.926032
monkeyc5hr1s2201	0.818703	6.349741
monkeyc5hr1s2202	1.20676	7.895366
monkeyc5hr1s2203	1.298992	5.954162
monkeyc5hr1s2204	1.123227	8.238921
monkeyc5hr1s2205	10.295727	0.497409
monkeyc5hr1s2206	17.285244	8.51019
monkeyc5hr1s2207	1.355408	8.895382
monkeyc5hr1s2208	3.699402	2.790881
monkeyc5hr1s2209	16.297451	3.88888
monkeyc5hr1s2210	1.824353	5.430913
monkeyc5hr1s2211	7.033319	0.67947
monkeyc5hr1s2212	2.286742	5.095752
monkeyc5hr1s2213	14.113002	2.172504
monkeyc5hr1s2214	0.539779	8.945471
monkeyc5hr1s2215	12.079431	1.461387
monkeyc5hr1s2216	16.584066	5.954562
monkeyc5hr1s2217	0.503717	8.965932
monkeyc5hr1s2218	6.532893	0.872956
monkeyc5hr1s2219	17.296185	6.758106
monkeyc5hr1s2220	14.134315	1.811545
monkeyc5hr1s2221	1.169397	6.366488
monkeyc5hr1s2222	5.733562	1.929561
monkeyc5hr1s2223	1.374665	8.741666
monkeyc5hr1s2224	16.830822	6.239394
monkeyc5hr1s2225	6.136853	1.041199
monkeyc5hr1s2226	1.24341	5.517284
monkeyc5hr1s2227	9.241604	0.945821
monkeyc5hr1s2228	5.24713	2.0582
monkeyc5hr1s2229	3.163472	2.756242
monkeyc5hr1s2230	2.185196	4.211771
monkeyc5hr1s2231	13.085332	1.621421
monkeyc5hr1s2232	1.862509	6.000213
monkeyc5hr1s2233	12.045804	1.549028
monkeyc5hr1s2234	3.831266	2.809363
monkeyc5hr1s2235	16.928131	7.334067
monkeyc5hr1s2236	5.549384	1.510565
monkeyc5hr1s2237	8.535765	0.591235
monkeyc5hr1s2238	0.574489	7.755969
monkeyc5hr1s2239	9.44064	0.62369
monkeyc5hr1s2240	11.67684	1.391153
monkeyc5hr1s2241	12.896599	1.093495
monkeyc5hr1s2242	15.361677	3.749587
monkeyc5hr1s2243	5.893139	1.12577
monkeyc5hr1s2244	1.131292	6.106991
monkeyc5hr1s2245	5.74367	1.268032
monkeyc5hr1s2246	9.581591	0.501826
monkeyc5hr1s2247	14.143206	2.948226
monkeyc5hr1s2248	2.443003	4.084508
monkeyc5hr1s2249	1.151397	8.310033
monkeyc5hr1s2250	7.324746	1.281854
monkeyc5hr1s2251	17.589376	8.086521
monkeyc5hr1s2252	13.193469	1.437586
monkeyc5hr1s2253	0.396852	8.672235
monkeyc5hr1s2254	9.445415	0.632645
monkeyc5hr1s2255	1.678373	6.61236
monkeyc5hr1s2256	17.14517	6.621879
monkeyc5hr1s2257	16.326424	4.500999
monkeyc5hr1s2258	16.752913	5.371026
monkeyc5hr1s2259	7.38866	1.181232
monkeyc5hr1s2260	8.265802	0.706818
monkeyc5hr1s2261	2.269817	3.742584
monkeyc5hr1s2262	16.128384	5.346705
monkeyc5hr1s2263	6.295703	1.373701
monkeyc5hr1s2264	13.141081	1.62014
monkeyc5hr1s2265	11.86604	1.184867
monkeyc5hr1s2266	3.439742	3.594306
monkeyc5hr1s2267	9.461914	0.688979
monkeyc5hr1s2268	13.563604	1.429316
monkeyc5hr1s2269	17.633972	6.928338
monkeyc5hr1s2270	15.714689	4.572681
monkeyc5hr1s2271	15.814992	3.548354
monkeyc5hr1s2272	16.862404	5.053666
monkeyc5hr1s2273	15.046469	3.314755
monkeyc5hr1s2274	1.643135	4.988125
monkeyc5hr1s2275	10.483805	0.5853
monkeyc5hr1s2276	17.0355	5.065193
monkeyc5hr1s2277	17.037888	7.54629
monkeyc5hr1s2278	12.534647	0.9376
monkeyc5hr1s2279	9.342889	0.773476
monkeyc5hr1s2280	2.322526	4.997113
monkeyc5hr1s2281	12.999348	2.052444
monkeyc5hr1s2282	16.713709	5.193154
monkeyc5hr1s2283	1.51868	6.357353
monkeyc5hr1s2284	11.399057	0.959203
monkeyc5hr1s2285	4.649401	2.053828
monkeyc5hr1s2286	13.077424	2.115714
monkeyc5hr1s2287	1.328443	8.2082
monkeyc5hr1s2288	11.258934	1.196371
monkeyc5hr1s2289	11.593803	1.502332
monkeyc5hr1s2290	7.678418	0.716063
monkeyc5hr1s2291	0.901474	6.606325
monkeyc5hr1s2292	6.327315	1.606448
monkeyc5hr1s2293	4.81987	2.372134
monkeyc5hr1s2294	4.262592	1.871774
monkeyc5hr1s2295	2.383378	3.423273
monkeyc5hr1s2296	15.036811	2.9701
monkeyc5hr1s2297	9.281295	0.455877
monkeyc5hr1s2298	11.39502	0.796715
monkeyc5hr1s2299	4.881906	2.00622
monkeyc5hr1s2300	0.581008	7.700696
monkeyc5hr1s2301	1.692714	5.281113
monkeyc5hr1s2302	17.031324	7.94884
monkeyc5hr1s2303	17.373901	6.436948
monkeyc5hr1s2304	15.277934	2.704452
monkeyc5hr1s2305	2.573094	3.36954
monkeyc5hr1s2306	17.5888	7.982708
monkeyc5hr1s2307	7.961628	1.262012
monkeyc5hr1s2308	17.341053	8.537384
monkeyc5hr1s2309	16.356972	4.150101
monkeyc5hr1s2310	13.005694	1.462049
monkeyc5hr1s2311	1.430077	8.063534
monkeyc5hr1s2312	1.115615	6.857906
monkeyc5hr1s2313	17.021452	7.136024
monkeyc5hr1s2314	10.176667	0.600142
monkeyc5hr1s2315	2.148268	4.109615
monkeyc5hr1s2316	2.930009	3.181504
monkeyc5hr1s2317	9.248171	0.902639
monkeyc5hr1s2318	0.750897	7.462704
monkeyc5hr1s2319	14.536381	3.263459
monkeyc5hr1s2320	10.8935	0.959625
monkeyc5hr1s2321	0.979916	8.019915
monkeyc5hr1s2322	11.26215	1.016106
monkeyc5hr1s2323	16.317036	5.418731
monkeyc5hr1s2324	0.598379	7.407761
monkeyc5hr1s2325	16.972097	7.203701
monkeyc5hr1s2326	5.244503	2.067939
monkeyc5hr1s2327	12.295428	1.789722
monkeyc5hr1s2328	17.292881	7.457057
monkeyc5hr1s2329	7.420007	1.324116
monkeyc5hr1s2330	5.291063	1.501449
monkeyc5hr1s2331	2.589519	3.185948
monkeyc5hr1s2332	10.570623	0.569125
monkeyc5hr1s2333	10.365923	0.48517
monkeyc5hr1s2334	2.667467	3.582028
monkeyc5hr1s2335	12.216934	0.795762
monkeyc5hr1s2336	3.91411	2.65158
monkeyc5hr1s2337	2.251157	3.758539
monkeyc5hr1s2338	9.702012	1.101172
monkeyc5hr1s2339	1.16423	8.041499
monkeyc5hr1s2340	1.701756	5.774925
monkeyc5hr1s2341	2.683214	3.532645
monkeyc5hr1s2342	10.239858	1.140636
monkeyc5hr1s2343	6.730531	0.885757
monkeyc5hr1s2344	5.414775	1.691063
monkeyc5hr1s2345	3.540458	3.284254
monkeyc5hr1s2346	9.900219	0.319401
monkeyc5hr1s2347	4.097072	2.022579
monkeyc5hr1s2348	2.043738	5.424609
monkeyc5hr1s2349	12.609561	1.945344
monkeyc5hr1s2350	10.697613	1.274947
monkeyc5hr1s2351	7.22545	0.960189
monkeyc5hr1s2352	17.590528	7.470997
monkeyc5hr1s2353	8.813419	0.89146
monkeyc5hr1s2354	17.148409	6.586957
monkeyc5hr1s2355	1.590106	4.970935
monkeyc5hr1s2356	5.359439	1.220647
monkeyc5hr1s2357	15.282383	3.987278
monkeyc5hr1s2358	15.74137	4.398596
monkeyc5hr1s2359	2.8745	4.200806
monkeyc5hr1s2360	14.799473	2.750277
monkeyc5hr1s2361	3.580659	2.858089
monkeyc5hr1s2362	0.401988	8.519814
monkeyc5hr1s2363	2.983281	3.98278
monkeyc5hr1s2364	7.348142	0.902343
monkeyc5hr1s2365	17.761824	8.764219
monkeyc5hr1s2366	16.142885	5.220274
monkeyc5hr1s2367	11.723657	1.307178
monkeyc5hr1s2368	16.707838	5.907681
monkeyc5hr1s2369	5.10834	1.379596
monkeyc5hr1s2370	17.606255	7.005153
monkeyc5hr1s2371	15.518991	3.142909
monkeyc5hr1s2372	4.894689	2.298702
monkeyc5hr1s2373	14.743699	2.245092
monkeyc5hr1s2374	7.62816	0.562116
monkeyc5hr1s2375	9.621998	0.790031
monkeyc5hr1s2376	11.102332	1.189444
monkeyc5hr1s2377	4.095788	2.61964
monkeyc5hr1s2378	3.71236	3.06348
monkeyc5hr1s2379	4.810296	1.689959
monkeyc5hr1s2380	1.33042	5.607824
monkeyc5hr1s2381	17.540018	7.462548
monkeyc5hr1s2382	12.953193	1.475924
monkeyc5hr1s2383	10.895465	0.539886
monkeyc5hr1s2384	17.268108	5.524888
monkeyc5hr1s2385	10.689784	0.463538
monkeyc5hr1s2386	15.752595	3.767472
monkeyc5hr1s2387	7.82724	0.565486
monkeyc5hr1s2388	17.326273	6.357116
monkeyc5hr1s2389	13.909464	2.385899
monkeyc5hr1s2390	2.182405	4.939054
monkeyc5hr1s2391	16.573942	5.049413
monkeyc5hr1s2392	2.699969	3.930824
monkeyc5hr1s2393	9.250751	0.858705
monkeyc5hr1s2394	3.771158	3.037663
monkeyc5hr1s2395	8.75647	0.361719
monkeyc5hr1s2396	0.908181	7.282489
